molecule_chembl_id,pchembl_value,smiles,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
CHEMBL573266,6.1,Cc1ccc(-c2ccc3scc(-c4ccc([S+](C)[O-])cc4)c3c2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E120>,352.05917175199994,3,0,5.874120000000004,yes
CHEMBL76559,6.1,c1c[nH]c2cc(-c3ccsc3)nc-2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E190>,201.036068224,3,1,2.638000000000001,yes
CHEMBL4877117,6.09,Cn1cc(-n2cnc3c(NCc4nc5cc(Cl)c(Cl)cc5[nH]4)nc(N4CCOCC4)nc32)cn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E200>,498.11986062000005,10,2,3.1808000000000014,yes
CHEMBL40021,6.09,Clc1cccc(CSc2nnc(-c3ccncc3)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E270>,303.02331061999996,5,0,4.077300000000003,yes
CHEMBL4100916,6.09,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\OCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E2E0>,483.16416475999984,10,6,0.012699999999999656,yes
CHEMBL1630484,6.09,COc1ccc(Nc2nnc(-c3ccc(C)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E350>,281.11642672,5,1,3.797220000000002,yes
CHEMBL563560,6.09,Cn1cc(C2=C(c3nn(CCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E3C0>,437.160022848,8,1,2.3869000000000007,yes
CHEMBL3110135,6.09,O=C1NC(=O)c2c1c1cnn(-c3ccccc3Cl)c1n1cccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E430>,336.0414032080001,5,1,2.815200000000001,yes
CHEMBL1630478,6.09,O=[N+]([O-])c1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E4A0>,316.036317828,6,1,4.041800000000001,yes
CHEMBL4442468,6.09,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)[C@@H]3C[C@H]3c3ccccc3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E510>,444.142010512,4,2,5.741900000000004,yes
CHEMBL482632,6.08,COc1cccc2c(C3=C(c4cn(C)c5cc(C(F)(F)F)ccc45)C(=O)NC3=O)coc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E580>,440.09839162,5,1,4.519100000000003,yes
CHEMBL3099840,6.08,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ncccc23)=C1c1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E5F0>,456.190988628,7,2,2.2020999999999997,yes
CHEMBL261660,6.08,O=C(Nc1n[nH]c2cc(-c3cccc(F)c3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E660>,295.112090288,2,2,3.717500000000002,yes
CHEMBL4877175,6.08,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc2[nH]ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E6D0>,441.21647510400004,5,2,4.501200000000003,yes
CHEMBL4761851,6.07,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)c(Cl)cc3OCCCC(=O)O)cc2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E740>,566.1179967639999,6,4,5.793300000000004,no
CHEMBL496162,6.07,CC(C)Oc1ccc2c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E7B0>,444.2386075160001,9,1,3.4689000000000023,yes
CHEMBL261052,6.07,CCCC(=O)Nc1n[nH]c2ncc(-c3ccc(-c4ccccc4)cc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E820>,356.16371126,3,2,5.030500000000003,yes
CHEMBL254961,6.07,Cc1ccc(C)c(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E890>,420.22737413600004,7,1,2.6905400000000013,yes
CHEMBL403309,6.07,O=C(NCCCN1CCN(c2ccccc2)CC1)c1nc(-c2cccnc2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E900>,392.19607400800004,7,1,2.0736999999999997,yes
CHEMBL557647,6.07,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCCn2ccnc2)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E970>,450.18042394400004,7,1,3.6926000000000014,yes
CHEMBL1940253,6.07,CC(=O)N1CC[C@@H](Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)[C@H]1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6E9E0>,484.2335221360001,9,2,3.389400000000002,yes
CHEMBL1630474,6.07,CSc1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EA50>,317.03896068399996,5,1,4.855500000000002,yes
CHEMBL3673435,6.07,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EAC0>,371.164519784,4,2,3.1396000000000006,yes
CHEMBL1081063,6.07,COc1cccc(C2=NNC(=O)/C2=N\Nc2ccccc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EB30>,328.072703336,5,2,2.6506000000000007,yes
CHEMBL521774,6.06,COc1ccc2c(C3=C(c4cn(C)c5cc(Cl)c(F)cc45)C(=O)NC3=O)coc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EBA0>,424.06261282799994,5,1,4.292800000000002,yes
CHEMBL250714,6.06,O=C(NCc1ccccc1)c1ccc(O)c2[nH]c(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EC10>,343.13207678400005,3,3,3.8655000000000017,yes
CHEMBL4467604,6.06,Cc1ccc(-c2ccc(/C=C3/NC(=S)NC3=O)o2)c(Br)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EC80>,361.9724606920001,3,2,3.3627200000000013,yes
CHEMBL565612,6.06,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6ECF0>,438.180423944,6,2,2.4301000000000004,yes
CHEMBL4748741,6.06,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6ED60>,689.1903965719999,12,4,1.2784999999999997,no
CHEMBL3735497,6.06,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(OC)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EDD0>,346.20049069199996,5,2,1.6596999999999997,yes
CHEMBL4636722,6.05,COc1ccc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EE40>,442.178023932,5,1,6.020400000000005,yes
CHEMBL1682340,6.05,c1cc2[nH]ncc2cc1-n1cc(CC2CCCCC2)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EEB0>,281.16404560800004,4,1,3.2664000000000017,yes
CHEMBL4453072,6.05,Cc1nc(-c2ccc(O)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EF20>,334.142975816,4,3,3.501220000000001,yes
CHEMBL1834331,6.05,Nc1ccc(CCNc2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C6EF90>,414.15034694,6,4,3.131800000000002,yes
CHEMBL360304,6.05,CN(C)CCCn1nc(C2=C(c3cn(-c4cccc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B040>,539.2321251679999,6,1,5.652300000000005,no
CHEMBL4518634,6.05,CCOC(=O)c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B0B0>,394.14411868800005,5,2,3.8030000000000017,yes
CHEMBL254758,6.05,Cc1cc(C)cc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B120>,420.22737413600004,7,1,2.6905400000000013,yes
CHEMBL3763944,6.05,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B190>,428.162373868,5,2,5.717400000000005,yes
CHEMBL401654,6.05,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1nc(-c2cccnc2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B200>,426.15710165600007,7,1,2.7271,yes
CHEMBL2022419,6.05,c1ccc(-n2s/c(=N/Cc3cccnc3)nc2-c2cccc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B270>,394.125217576,5,0,5.249900000000004,yes
CHEMBL2022421,6.05,c1ccc(-c2n/c(=N\CCN3CCOCC3)sn2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B2E0>,366.151432324,6,0,2.833700000000001,yes
CHEMBL549286,6.05,Cn1cc(C2=C(c3cn(CCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B350>,455.19573966,7,1,2.4274000000000004,yes
CHEMBL4462480,6.05,Nc1nccc(-c2cccc(F)c2)c1/N=C/c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B3C0>,375.149538416,5,2,3.964000000000002,yes
CHEMBL5170269,6.05,FC(F)(F)c1ccc(/C=N/Nc2nnc3n2N=C(c2ccc(Cl)cc2)CS3)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B430>,436.048477724,7,1,4.754400000000002,yes
CHEMBL1801636,6.05,CC(=O)C1=C(c2cn(C)c3ccccc23)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B4A0>,268.084792244,4,1,1.1772999999999998,yes
CHEMBL558982,6.05,c1ccc(/N=c2/nc(-c3ccccc3)n(-c3ccccc3)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B510>,329.0986684800001,4,0,4.833200000000002,yes
CHEMBL4647588,6.04,CN1C(=O)CC(c2ccccc2)N=C1SCc1cn(-c2ccccc2)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B580>,377.1310312280001,6,0,3.459900000000002,yes
CHEMBL257834,6.04,CC(C)(C)CN1CCC(NC(=O)c2csc(NC(=O)c3ccc4cc5n(c4c3)C3(CCC3)CNC5=O)n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B5F0>,548.256960012,7,3,4.213000000000003,yes
CHEMBL3673434,6.04,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B660>,385.180169848,4,2,3.529700000000002,yes
CHEMBL3091535,6.04,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccnc(Cl)c2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B6D0>,400.110231716,6,0,3.2127000000000017,yes
CHEMBL306498,6.04,CCCCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B740>,281.152812228,3,1,3.9761000000000015,yes
CHEMBL4090044,6.04,C[C@H]1CNCCN1c1nc(-c2ccncc2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B7B0>,285.158960228,6,1,0.6403999999999999,yes
CHEMBL4456469,6.04,O=C1NC(=S)N/C1=C/c1ccc(-c2ccccc2Cl)o1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B820>,304.007326208,3,2,2.9452000000000016,yes
CHEMBL398670,6.04,CCc1cc(NCc2cccnc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B890>,331.04325754800004,5,1,3.061300000000001,yes
CHEMBL5085851,6.04,Cn1c(NCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B900>,454.24810958,7,2,4.573500000000003,yes
CHEMBL3110143,6.03,Cc1nn(-c2ccccc2Cl)c2c1c1c(c3cccn32)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B970>,350.057053272,5,1,3.1236200000000016,yes
CHEMBL4751438,6.03,Cc1cccc(Nc2cc(-c3noc(-c4ccc(NS(=O)(=O)c5ccc(C(C)(C)C)cc5)cc4)n3)ccn2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7B9E0>,539.199110788,7,2,6.948920000000006,no
CHEMBL1083208,6.03,CCCC(=O)Nc1n[nH]c2cc(-c3ccsc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BA50>,285.0935831,3,2,4.030000000000002,yes
CHEMBL3398199,6.03,COc1ccc2c(c1)c(C1=C(c3nnc4ccccn34)C(=O)NC1=O)cn2C,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BAC0>,373.11748934,7,1,1.7967999999999993,yes
CHEMBL561930,6.02,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2cc(Br)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BB30>,514.075285948,7,1,4.065000000000002,yes
CHEMBL563685,6.02,Cn1cc(C2=C(c3nn(CCCCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BBA0>,465.191322976,8,1,3.1671000000000014,yes
CHEMBL401918,6.02,Cn1c(=O)c2cnc(Nc3ccc(C(=O)O)cc3)nc2n1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BC10>,361.11748934,7,2,2.561000000000001,yes
CHEMBL4518955,6.02,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)CCc3ccc(C(F)(F)F)cc3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BC80>,500.12939514,4,2,6.589800000000004,no
CHEMBL3099837,6.02,C=CCn1cc(C2=C(c3nn(CCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BCF0>,496.222288756,8,1,2.8615000000000004,yes
CHEMBL3734973,6.02,CCOC(=O)c1nc(CN2CCC(CNC(=O)c3n[nH]c4ccc(OC)cc34)CC2)cs1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BD60>,457.178375344,8,2,2.846700000000001,yes
CHEMBL2391124,6.01,Fc1cc(F)cc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BDD0>,438.0849698119999,6,0,5.745300000000004,yes
CHEMBL3593777,6.01,N#Cc1ccc(N2CC[C@@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@@H](F)C2)nc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BE40>,379.15568641600004,6,3,1.9573800000000001,yes
CHEMBL5078490,6.01,CN(c1ncnc2[nH]c3cc(F)ccc3c12)C1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BEB0>,352.18117289200006,5,1,3.0644800000000014,yes
CHEMBL203569,6.01,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BF20>,387.1477439120001,8,3,2.2599,yes
CHEMBL1630460,6.01,c1ccc(Nc2nnc(-c3ccccc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7BF90>,237.090211972,4,1,3.4802000000000017,yes
CHEMBL4069163,6.0,Fc1ccc(Cn2cc(-c3ccncc3)c3ccncc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68040>,303.117175668,3,0,4.285700000000002,yes
CHEMBL307941,6.0,Clc1ccc(C2(c3cc4[nH]ccnc-4n3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C680B0>,269.07197506399996,2,1,3.642800000000001,yes
CHEMBL364646,6.0,Fc1ccc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)cc1F,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68120>,434.0858285360001,6,1,5.528500000000004,yes
CHEMBL187135,6.0,FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68190>,534.0794414160001,6,1,7.287900000000003,no
CHEMBL2024368,6.0,CCOC(=O)C/N=c1\nc(-c2ccccc2)n(-c2ccc([N+](=O)[O-])cc2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68200>,384.0892259919999,8,0,2.972800000000001,yes
CHEMBL77469,6.0,c1ccc(Cc2c(-c3ccccc3)[nH]c3nccnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68270>,285.12659748000004,2,1,4.215700000000003,yes
CHEMBL458857,6.0,CCOC(=O)Cn1sc(=O)n(-c2ccc(C(=O)OCC)cc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C682E0>,352.072907232,9,0,0.8005000000000002,yes
CHEMBL2062565,6.0,CC(=O)Nc1cnc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68350>,372.14470713200006,8,2,2.47258,yes
CHEMBL2024367,6.0,O=[N+]([O-])c1ccc(-n2s/c(=N/Cc3cccnc3)nc2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C683C0>,389.09464572,7,0,4.004900000000003,yes
CHEMBL1834319,6.0,COc1c(NCCNc2ccccn2)c(F)c(N)c2c(=O)c(C(=O)O)c[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68430>,387.13428227599996,7,5,1.8751999999999995,yes
CHEMBL596006,6.0,O=C(CBr)c1sc(Br)cc1Br,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C684A0>,359.74547201600006,2,0,3.8507000000000007,yes
CHEMBL593629,6.0,O=C(CBr)c1ccc(Br)s1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68510>,281.834959948,2,0,3.0882000000000005,yes
CHEMBL1801627,6.0,N#Cc1cccc(C(=O)C(Br)Br)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68580>,300.87378798000003,2,0,2.856880000000001,yes
CHEMBL1801626,6.0,N#Cc1cccc(C(=O)CBr)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C685F0>,222.963275912,2,0,2.1358800000000002,yes
CHEMBL142711,6.0,O=C(CCl)c1cc(Br)c(Br)s1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68660>,315.7959875960001,2,0,3.6946000000000003,yes
CHEMBL400745,6.0,O=C(NCCc1ccccc1)c1ccc(O)c2[nH]c(-c3ccc(Cl)cc3Cl)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C686D0>,425.06978214400004,3,3,5.214800000000003,yes
CHEMBL1078538,6.0,N#Cc1ccc(-n2c(-c3nonc3N)nc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68740>,302.09160893999996,7,1,2.5293800000000006,yes
CHEMBL103009,6.0,COc1ccc(C(=O)CBr)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C687B0>,227.978591628,2,0,2.2728,yes
CHEMBL593628,6.0,O=C(CBr)c1cc(Br)c(Br)s1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68820>,359.74547201600006,2,0,3.8507000000000007,yes
CHEMBL596352,6.0,O=C(CBr)c1scc(Br)c1Br,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68890>,359.74547201600006,2,0,3.8507000000000007,yes
CHEMBL3110139,6.0,COc1ccccc1-n1ncc2c3c(c4cccn4c21)C(=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68900>,332.09094024399997,6,1,2.1703999999999994,yes
CHEMBL140061,6.0,O=C(CBr)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68970>,231.929054592,1,0,2.917600000000001,yes
CHEMBL4472277,6.0,O=C(CNC(=O)c1cnc2[nH]cc(-c3ccncc3)c2c1)NCCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C689E0>,438.18042394400004,4,4,3.1949000000000005,yes
CHEMBL5183472,6.0,O=C(O)c1ccc(N2CCN(c3cc(NCCP(=O)(O)O)c4c5c(onc35)-c3ccccc3C4=O)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68A50>,548.1460857699999,8,4,3.6536000000000026,yes
CHEMBL5181975,6.0,O=C1c2ccccc2-c2onc3c(N4CCN(c5ccc(O)cc5)CC4)cc(NCCP(=O)(O)O)c1c23,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68AC0>,520.1511711499999,8,4,3.661000000000003,yes
CHEMBL259389,6.0,Nc1n[nH]c2nc3ccccc3nc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68B30>,185.070145224,4,2,1.0882999999999998,yes
CHEMBL182904,6.0,O=C(Nc1ncnc2oc(-c3ccc(Cl)cc3)cc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68BA0>,313.061804304,4,1,3.891700000000002,yes
CHEMBL261440,6.0,O=C(Nc1n[nH]c2cc(-c3cc(F)ccc3F)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68C10>,313.102668476,2,2,3.856600000000002,yes
CHEMBL3735681,6.0,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCNS(C)(=O)=O)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68C80>,409.178375344,6,3,0.5625000000000011,yes
CHEMBL341572,6.0,O=C(CCl)c1c(Br)sc(Br)c1Br,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68CF0>,393.706499664,2,0,4.4571000000000005,yes
CHEMBL1098241,5.99,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68D60>,341.16002284800004,9,3,0.6644999999999996,yes
CHEMBL484950,5.99,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68DD0>,390.12628019600004,6,3,4.514520000000002,yes
CHEMBL3951486,5.99,O=C(CCc1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68E40>,408.195011388,2,3,5.0027000000000035,yes
CHEMBL4777194,5.99,CC(=O)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68EB0>,595.1137244,9,2,6.444200000000004,no
CHEMBL403406,5.98,COCCn1cc(-c2ccnc(Nc3ccccc3)n2)c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68F20>,345.15896022800007,6,1,3.883300000000002,yes
CHEMBL1096626,5.98,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)c3ccccc3)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C68F90>,447.20188766,10,3,2.2846,yes
CHEMBL255915,5.97,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C040>,406.21172407200004,7,1,2.3821200000000005,yes
CHEMBL4751957,5.97,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccc3c(c2)OCO3)n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C0B0>,530.141319052,9,2,4.086500000000002,yes
CHEMBL5083646,5.97,COc1cc(/C=C2\S/C(=N/c3ccc(C)c(C)c3)NC2=O)ccc1OCc1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C120>,494.16641369199994,5,1,6.935840000000006,yes
CHEMBL76740,5.96,COc1ccc(-c2[nH]c3nccnc3c2CC2CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C190>,279.137162164,3,1,3.586000000000002,yes
CHEMBL2024374,5.96,COc1ccc(-c2n/c(=N\c3ccccc3)sn2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C200>,359.109233164,5,0,4.841800000000004,yes
CHEMBL77066,5.96,COc1ccc(-c2cc3[nH]ccnc-3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C270>,225.090211972,3,1,2.5851000000000006,yes
CHEMBL560585,5.96,Cn1cc(C2=C(c3nn(CCCO)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C2E0>,401.148789468,7,2,1.8726,yes
CHEMBL2022423,5.96,c1ccc(Cn2s/c(=N/Cc3cccnc3)nc2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C350>,358.125217576,5,0,4.155800000000003,yes
CHEMBL1096634,5.96,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)c3ccccc3)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C3C0>,447.20188766,10,3,2.2846,yes
CHEMBL398647,5.96,N#CCc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C430>,340.143644512,6,1,3.4694800000000017,yes
CHEMBL201511,5.96,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C7C4A0>,378.1215716759999,5,2,2.7609000000000004,yes
