molecule_chembl_id,pchembl_value,relation,type,value
CHEMBL4632696,6.70,=,IC50,0.199
CHEMBL578427,6.70,=,IC50,200.0
CHEMBL2386101,6.70,=,IC50,202.0
CHEMBL3736164,6.70,=,IC50,200.0
CHEMBL4535643,6.70,=,IC50,199.0
CHEMBL573480,6.70,=,IC50,200.0
CHEMBL3398205,6.70,=,IC50,199.7
CHEMBL1080376,6.70,=,Ki,200.0
CHEMBL216543,6.70,=,IC50,200.0
CHEMBL513040,6.70,=,IC50,200.0
CHEMBL3661030,6.70,=,IC50,200.0
CHEMBL318471,6.70,=,IC50,0.2
CHEMBL495545,6.70,=,IC50,0.2
CHEMBL4637474,6.70,=,IC50,0.2
CHEMBL175956,6.70,=,IC50,0.2
CHEMBL3093047,6.70,=,IC50,200.0
CHEMBL1086780,6.70,=,IC50,0.198
CHEMBL404174,6.70,=,IC50,198.0
CHEMBL569998,6.70,=,IC50,0.2
CHEMBL3828491,6.69,=,IC50,205.0
CHEMBL3398194,6.69,=,IC50,204.1
CHEMBL158526,6.69,=,IC50,203.0
CHEMBL3735500,6.68,=,IC50,0.21
CHEMBL4453941,6.68,=,Ki,210.0
CHEMBL596583,6.68,=,IC50,0.21
CHEMBL3914252,6.68,=,IC50,210.0
CHEMBL456219,6.68,=,IC50,210.0
CHEMBL4636075,6.68,=,IC50,0.21
CHEMBL573487,6.68,=,IC50,210.0
CHEMBL3735730,6.68,=,IC50,210.0
CHEMBL1079295,6.68,=,Ki,0.21
CHEMBL1630467,6.68,=,IC50,209.0
CHEMBL3699445,6.68,=,IC50,208.0
CHEMBL3736600,6.68,=,IC50,210.0
CHEMBL551634,6.67,=,Ki,216.0
CHEMBL4793858,6.67,=,IC50,0.21600000000000003
CHEMBL156263,6.67,=,IC50,216.0
CHEMBL318522,6.67,=,IC50,215.0
CHEMBL1630442,6.67,=,IC50,214.0
CHEMBL347647,6.67,=,IC50,216.0
CHEMBL156218,6.67,=,IC50,214.0
CHEMBL4434855,6.67,=,IC50,215.0
CHEMBL2180881,6.67,=,IC50,215.0
CHEMBL4557360,6.66,=,IC50,220.0
CHEMBL4568120,6.66,=,IC50,218.0
CHEMBL340259,6.66,=,IC50,0.22
CHEMBL4569508,6.66,=,IC50,220.0
CHEMBL4077867,6.66,=,IC50,220.0
CHEMBL593374,6.66,=,IC50,0.22
CHEMBL225519,6.66,=,IC50,220.0
CHEMBL1080933,6.66,=,IC50,220.0
CHEMBL4578996,6.66,=,IC50,219.0
CHEMBL2386747,6.66,=,IC50,221.0
CHEMBL185922,6.66,=,IC50,0.219
CHEMBL470565,6.66,=,IC50,220.0
CHEMBL2391130,6.65,=,IC50,0.225
CHEMBL520147,6.65,=,IC50,223.0
CHEMBL2064628,6.64,=,IC50,227.0
CHEMBL257370,6.64,=,IC50,230.0
CHEMBL3735291,6.64,=,IC50,0.23
CHEMBL3734956,6.64,=,IC50,0.23
CHEMBL494221,6.64,=,Ki,230.0
CHEMBL4546015,6.64,=,IC50,229.0
CHEMBL3673983,6.63,=,IC50,232.0
CHEMBL2391123,6.63,=,IC50,0.234
CHEMBL1682840,6.63,=,IC50,233.0
CHEMBL261883,6.63,=,IC50,234.0
CHEMBL491064,6.63,=,IC50,235.0
CHEMBL4450851,6.63,=,IC50,0.2329
CHEMBL158559,6.63,=,IC50,236.0
CHEMBL4589431,6.63,=,IC50,236.0
CHEMBL2064537,6.63,=,IC50,0.233
CHEMBL334084,6.62,=,IC50,0.24
CHEMBL260329,6.62,=,IC50,241.0
CHEMBL4746403,6.62,=,IC50,239.3
CHEMBL4550261,6.62,=,IC50,240.0
CHEMBL3110144,6.62,=,IC50,0.24
CHEMBL4788108,6.62,=,IC50,242.7
CHEMBL1078929,6.62,=,Ki,0.24
CHEMBL182007,6.62,=,IC50,0.24
CHEMBL323944,6.62,=,IC50,0.24
CHEMBL3410099,6.62,=,IC50,240.0
CHEMBL1630466,6.61,=,IC50,247.0
CHEMBL3961252,6.61,=,IC50,248.0
CHEMBL160598,6.61,=,IC50,243.0
CHEMBL523435,6.61,=,IC50,247.0
CHEMBL4462530,6.61,=,IC50,0.247
CHEMBL248219,6.61,=,IC50,0.247
CHEMBL233149,6.60,=,IC50,0.25
CHEMBL155931,6.60,=,IC50,251.0
CHEMBL2062581,6.60,=,IC50,0.25
CHEMBL1940908,6.60,=,IC50,250.0
CHEMBL260135,6.60,=,IC50,250.0
CHEMBL3735962,6.60,=,IC50,0.25
CHEMBL1940904,6.60,=,IC50,250.0
CHEMBL1080377,6.60,=,Ki,250.0
CHEMBL571486,6.59,=,Ki,259.0
CHEMBL160231,6.59,=,IC50,259.0
CHEMBL346829,6.59,=,IC50,257.0
CHEMBL4452731,6.58,=,IC50,0.26
CHEMBL3735613,6.58,=,IC50,260.0
CHEMBL1630445,6.58,=,IC50,263.0
CHEMBL522760,6.58,=,IC50,260.0
CHEMBL596072,6.58,=,IC50,0.26
CHEMBL1682346,6.58,=,Ki,0.265
CHEMBL558512,6.58,=,IC50,0.26
CHEMBL4456961,6.58,=,IC50,0.265
CHEMBL1086781,6.58,=,IC50,0.26
CHEMBL4228654,6.58,=,IC50,0.26
CHEMBL4759253,6.58,=,IC50,0.261
CHEMBL1088154,6.57,=,Ki,270.0
CHEMBL572560,6.57,=,IC50,270.0
CHEMBL366668,6.57,=,IC50,0.27
CHEMBL1834320,6.57,=,IC50,270.0
CHEMBL3735154,6.57,=,IC50,0.27
CHEMBL1092134,6.57,=,IC50,270.0
CHEMBL4639781,6.57,=,IC50,0.27
CHEMBL3091673,6.57,=,IC50,272.0
CHEMBL4293305,6.57,=,IC50,270.0
CHEMBL256517,6.55,=,IC50,281.0
CHEMBL470567,6.55,=,IC50,280.0
CHEMBL326705,6.55,=,IC50,0.28
CHEMBL594755,6.55,=,IC50,0.28
CHEMBL594523,6.55,=,IC50,0.28
CHEMBL578861,6.55,=,IC50,280.0
CHEMBL255948,6.55,=,IC50,279.0
CHEMBL4796925,6.55,=,IC50,282.9
CHEMBL4176856,6.55,=,IC50,0.28
CHEMBL197226,6.55,=,IC50,0.28
CHEMBL1682545,6.54,=,Ki,0.289
CHEMBL348505,6.54,=,IC50,291.0
CHEMBL288448,6.54,=,IC50,291.0
CHEMBL1078930,6.54,=,Ki,0.29
CHEMBL1834115,6.54,=,IC50,290.0
CHEMBL4100748,6.54,=,IC50,0.29
CHEMBL3827240,6.53,=,IC50,293.0
CHEMBL4777312,6.53,=,IC50,294.7
CHEMBL369316,6.53,=,IC50,297.0
CHEMBL593813,6.52,=,IC50,0.3
CHEMBL383104,6.52,=,IC50,0.3
CHEMBL351356,6.52,=,IC50,301.0
CHEMBL1098316,6.52,=,IC50,303.0
CHEMBL3661032,6.52,=,IC50,300.0
CHEMBL461139,6.52,=,IC50,0.3
CHEMBL2022413,6.52,=,IC50,0.3
CHEMBL2024373,6.52,=,IC50,0.3
CHEMBL3652548,6.52,=,IC50,300.0
CHEMBL2182000,6.52,=,Ki,300.0
CHEMBL3734895,6.52,=,IC50,300.0
CHEMBL2022415,6.52,=,IC50,0.3
CHEMBL550825,6.51,=,Ki,312.0
CHEMBL569046,6.51,=,IC50,0.31
CHEMBL4572532,6.51,=,IC50,308.0
CHEMBL1098939,6.51,=,IC50,310.0
CHEMBL3734985,6.51,=,IC50,0.31
CHEMBL250145,6.51,=,IC50,0.31
CHEMBL550925,6.51,=,IC50,0.31
CHEMBL3647953,6.51,=,IC50,310.0
CHEMBL184656,6.51,=,Ki,0.31
CHEMBL4646272,6.51,=,IC50,0.31
CHEMBL362030,6.50,=,IC50,0.316
CHEMBL4561377,6.50,=,IC50,320.0
CHEMBL251886,6.50,=,IC50,0.32
CHEMBL3735621,6.50,=,IC50,0.32
CHEMBL491859,6.50,=,IC50,314.0
CHEMBL156808,6.50,=,IC50,317.0
CHEMBL4474810,6.50,=,IC50,315.0
CHEMBL3736599,6.50,=,IC50,320.0
CHEMBL1630486,6.50,=,IC50,314.0
CHEMBL260929,6.50,=,IC50,320.0
CHEMBL2064515,6.50,=,IC50,0.316
CHEMBL4633926,6.50,=,IC50,0.32
CHEMBL182891,6.50,=,IC50,0.32
CHEMBL1630451,6.49,=,IC50,325.0
CHEMBL3398198,6.49,=,IC50,327.4
CHEMBL451857,6.48,=,IC50,330.0
CHEMBL2158866,6.48,=,IC50,330.0
CHEMBL3735529,6.48,=,IC50,0.33
CHEMBL260928,6.48,=,IC50,329.0
CHEMBL490044,6.47,=,IC50,335.0
CHEMBL1940252,6.47,=,IC50,340.0
CHEMBL561421,6.47,=,Ki,338.0
CHEMBL470380,6.47,=,IC50,340.0
CHEMBL155967,6.47,=,IC50,337.0
CHEMBL4526685,6.47,=,IC50,338.0
CHEMBL3736462,6.46,=,IC50,0.35
CHEMBL3736216,6.46,=,IC50,0.35
CHEMBL4514599,6.46,=,IC50,0.3479
CHEMBL1086734,6.46,=,IC50,350.0
CHEMBL427726,6.46,=,IC50,0.35
CHEMBL3943352,6.45,=,IC50,0.356
CHEMBL264162,6.45,=,IC50,356.0
CHEMBL4529679,6.45,=,IC50,0.352
CHEMBL597754,6.45,=,IC50,0.358
CHEMBL4439815,6.45,=,IC50,0.354
CHEMBL1082235,6.45,=,IC50,0.354
CHEMBL4787876,6.45,=,IC50,0.35600000000000004
CHEMBL3734911,6.44,=,IC50,0.36
CHEMBL3736476,6.44,=,IC50,360.0
CHEMBL3734924,6.44,=,IC50,360.0
CHEMBL1210310,6.44,=,IC50,0.365
CHEMBL3099832,6.44,=,IC50,0.36
CHEMBL4520113,6.44,=,IC50,363.0
CHEMBL4632910,6.44,=,IC50,0.36
CHEMBL1099290,6.43,=,IC50,375.0
CHEMBL4458206,6.43,=,IC50,372.0
CHEMBL160937,6.43,=,IC50,374.0
CHEMBL2177172,6.43,=,Ki,370.0
CHEMBL178945,6.43,=,IC50,0.37
CHEMBL1802358,6.42,=,IC50,0.38
CHEMBL3828571,6.42,=,IC50,379.0
CHEMBL3099835,6.42,=,IC50,0.38
CHEMBL322970,6.42,=,IC50,0.38
CHEMBL261882,6.42,=,IC50,383.0
CHEMBL1079294,6.42,=,Ki,0.38
CHEMBL1079040,6.41,=,Ki,0.39
CHEMBL4643895,6.41,=,IC50,0.39
CHEMBL3298823,6.41,=,IC50,0.386
CHEMBL158835,6.41,=,IC50,392.0
CHEMBL156807,6.41,=,IC50,390.0
CHEMBL288064,6.41,=,IC50,0.39
CHEMBL308293,6.40,=,IC50,0.4
CHEMBL1098944,6.40,=,IC50,400.0
CHEMBL3736399,6.40,=,IC50,0.4
CHEMBL318208,6.40,=,IC50,0.4
CHEMBL4435922,6.40,=,IC50,395.0
CHEMBL3735837,6.40,=,IC50,0.4
CHEMBL4249925,6.40,=,Ki,400.0
CHEMBL4452888,6.39,=,IC50,405.0
CHEMBL131254,6.39,=,IC50,0.403
CHEMBL402228,6.39,=,IC50,0.41
CHEMBL2386100,6.39,=,IC50,404.0
CHEMBL434484,6.39,=,IC50,404.0
CHEMBL347419,6.39,=,IC50,407.0
CHEMBL251196,6.39,=,IC50,0.41
CHEMBL321421,6.39,=,IC50,0.41
CHEMBL3828352,6.39,=,IC50,406.0
CHEMBL250369,6.38,=,IC50,0.42
CHEMBL407958,6.38,=,IC50,415.0
CHEMBL4758751,6.38,=,IC50,0.41200000000000003
CHEMBL4751581,6.38,=,IC50,0.42100000000000004
CHEMBL4455516,6.38,=,IC50,418.0
CHEMBL3091532,6.37,=,IC50,430.0
CHEMBL261439,6.37,=,IC50,430.0
CHEMBL231950,6.37,=,IC50,0.43
CHEMBL260344,6.37,=,IC50,425.0
CHEMBL4449570,6.37,=,IC50,428.0
CHEMBL483669,6.36,=,IC50,440.0
CHEMBL1834113,6.36,=,IC50,440.0
CHEMBL1834327,6.36,=,IC50,440.0
CHEMBL360878,6.36,=,IC50,0.437
CHEMBL3110142,6.36,=,IC50,0.44
CHEMBL1630464,6.36,=,IC50,439.0
CHEMBL1682358,6.35,=,Ki,0.45
CHEMBL1682342,6.35,=,Ki,0.446
CHEMBL1682344,6.35,=,Ki,0.448
CHEMBL261264,6.35,=,IC50,443.0
CHEMBL160938,6.35,=,IC50,447.0
CHEMBL400240,6.35,=,IC50,0.45
CHEMBL1080072,6.34,=,Ki,0.46
CHEMBL360573,6.34,=,IC50,0.46
CHEMBL3099833,6.34,=,IC50,0.46
CHEMBL1076619,6.34,=,Ki,460.0
CHEMBL77264,6.34,=,IC50,0.46
CHEMBL346107,6.34,=,IC50,460.0
CHEMBL3401123,6.34,=,IC50,453.0
CHEMBL4559431,6.33,=,IC50,462.0
CHEMBL4592870,6.33,=,IC50,471.0
CHEMBL4518273,6.33,=,IC50,0.467
CHEMBL593375,6.33,=,IC50,0.47
CHEMBL160373,6.33,=,IC50,472.0
CHEMBL458636,6.33,=,IC50,467.0
CHEMBL3398190,6.32,=,IC50,477.2
CHEMBL160829,6.32,=,IC50,481.0
CHEMBL404208,6.32,=,IC50,0.48
CHEMBL407113,6.32,=,IC50,481.0
CHEMBL561929,6.32,=,IC50,0.48
CHEMBL450340,6.32,=,IC50,0.48
CHEMBL404242,6.32,=,IC50,477.0
CHEMBL404488,6.32,=,IC50,475.0
CHEMBL3735347,6.31,=,IC50,0.49
CHEMBL1938959,6.31,=,IC50,0.49
CHEMBL578803,6.31,=,IC50,0.486
CHEMBL256306,6.31,=,IC50,0.49
CHEMBL406863,6.30,=,IC50,0.5
CHEMBL413188,6.30,=,IC50,500.0
CHEMBL3093042,6.30,=,IC50,500.0
CHEMBL405021,6.30,=,IC50,498.0
CHEMBL2024372,6.30,=,IC50,0.5
CHEMBL593490,6.30,=,IC50,0.5
CHEMBL44545,6.30,=,IC50,0.5
CHEMBL357136,6.30,=,IC50,0.5
CHEMBL3125890,6.30,=,IC50,500.0
CHEMBL251375,6.30,=,IC50,0.5
CHEMBL1801628,6.30,=,IC50,0.5
CHEMBL309347,6.30,=,IC50,0.5
CHEMBL77540,6.30,=,IC50,0.5
CHEMBL142826,6.30,=,IC50,0.5
CHEMBL160968,6.29,=,IC50,514.0
CHEMBL4513323,6.29,=,IC50,510.0
CHEMBL4438334,6.29,=,IC50,515.0
CHEMBL3735863,6.29,=,IC50,0.51
CHEMBL233554,6.29,=,IC50,0.51
CHEMBL346551,6.28,=,IC50,0.52
CHEMBL1682343,6.28,=,Ki,0.528
CHEMBL3735095,6.28,=,IC50,530.0
CHEMBL3735772,6.28,=,IC50,0.53
CHEMBL351342,6.28,=,IC50,529.0
CHEMBL77641,6.28,=,IC50,0.52
CHEMBL4441042,6.28,=,IC50,527.0
CHEMBL461140,6.28,=,IC50,0.53
CHEMBL4530813,6.28,=,Ki,530.0
CHEMBL4545000,6.28,=,IC50,521.0
CHEMBL408634,6.28,=,IC50,530.0
CHEMBL454662,6.28,=,IC50,0.53
CHEMBL4781112,6.27,=,IC50,0.54
CHEMBL160743,6.27,=,IC50,532.0
CHEMBL1682341,6.27,=,Ki,0.542
CHEMBL1630448,6.27,=,IC50,537.0
CHEMBL1630482,6.27,=,IC50,534.0
CHEMBL458210,6.27,=,IC50,539.0
CHEMBL3735445,6.27,=,IC50,541.0
CHEMBL4547931,6.27,=,IC50,542.0
CHEMBL182560,6.27,=,IC50,0.537
CHEMBL1164177,6.27,=,IC50,0.54
CHEMBL256987,6.27,=,IC50,0.54
CHEMBL1940909,6.26,=,IC50,550.0
CHEMBL183171,6.26,=,IC50,0.55
CHEMBL4593348,6.26,=,IC50,0.55
CHEMBL560187,6.26,=,IC50,0.55
CHEMBL449063,6.26,=,IC50,548.0
CHEMBL1834322,6.25,=,IC50,560.0
CHEMBL3736122,6.25,=,IC50,560.0
CHEMBL4537545,6.25,=,IC50,565.0
CHEMBL4791654,6.25,=,IC50,0.56
CHEMBL595944,6.25,=,IC50,0.56
CHEMBL4591390,6.25,=,IC50,560.0
CHEMBL3827724,6.25,=,IC50,561.0
CHEMBL3736196,6.25,=,IC50,0.56
CHEMBL4741384,6.25,=,IC50,0.56
CHEMBL3828397,6.24,=,IC50,582.0
CHEMBL3736418,6.24,=,IC50,0.58
CHEMBL4536515,6.24,=,IC50,571.0
CHEMBL399139,6.24,=,IC50,580.0
CHEMBL249530,6.24,=,IC50,0.57
CHEMBL1801635,6.24,=,IC50,0.58
CHEMBL4592453,6.24,=,IC50,576.0
CHEMBL3736396,6.24,=,IC50,580.0
CHEMBL1682357,6.24,=,Ki,0.572
CHEMBL1957948,6.24,=,EC50,0.58
CHEMBL4568095,6.24,=,IC50,570.0
CHEMBL183504,6.24,=,IC50,0.575
CHEMBL4566633,6.23,=,IC50,584.0
CHEMBL4640300,6.23,=,IC50,0.59
CHEMBL3747661,6.22,=,IC50,0.6
CHEMBL560158,6.22,=,Ki,605.0
CHEMBL259998,6.22,=,IC50,0.6
CHEMBL250148,6.22,=,IC50,0.6
CHEMBL2024362,6.22,=,IC50,0.6
CHEMBL2022418,6.22,=,IC50,0.6
CHEMBL76941,6.22,=,IC50,0.6
CHEMBL2022416,6.22,=,IC50,0.6
CHEMBL1834110,6.22,=,IC50,600.0
CHEMBL1078426,6.21,=,Ki,0.62
CHEMBL430574,6.21,=,IC50,0.62
CHEMBL132223,6.21,=,IC50,0.62
CHEMBL182283,6.21,=,IC50,0.617
CHEMBL3410102,6.21,=,IC50,610.0
CHEMBL184657,6.20,=,Ki,0.63
CHEMBL4071667,6.20,=,IC50,630.0
CHEMBL4580131,6.20,=,IC50,633.0
CHEMBL471015,6.20,=,IC50,630.0
CHEMBL4648047,6.20,=,IC50,0.63
CHEMBL4442834,6.20,=,IC50,629.0
CHEMBL1272270,6.20,=,IC50,638.0
CHEMBL256518,6.20,=,IC50,628.0
CHEMBL188205,6.20,=,Ki,0.63
CHEMBL1630462,6.20,=,IC50,632.0
CHEMBL253532,6.20,=,IC50,0.63
CHEMBL4632385,6.19,=,IC50,0.64
CHEMBL75680,6.19,=,IC50,0.65
CHEMBL4788432,6.19,=,IC50,639.2
CHEMBL4440048,6.19,=,Ki,650.0
CHEMBL3735984,6.19,=,IC50,0.64
CHEMBL1682556,6.19,=,Ki,0.642
CHEMBL1081454,6.19,=,Ki,640.0
CHEMBL1080375,6.19,=,Ki,650.0
CHEMBL3735755,6.19,=,IC50,0.64
CHEMBL1086782,6.18,=,IC50,0.661
CHEMBL3925481,6.18,=,IC50,657.0
CHEMBL1630489,6.18,=,IC50,662.0
CHEMBL4064316,6.18,=,IC50,0.66
CHEMBL559472,6.18,=,IC50,0.66
CHEMBL4437018,6.18,=,IC50,663.0
CHEMBL1834111,6.18,=,IC50,660.0
CHEMBL603197,6.17,=,IC50,0.67
CHEMBL1669586,6.17,=,IC50,0.67
CHEMBL3099839,6.17,=,IC50,0.68
CHEMBL574600,6.17,=,IC50,680.0
CHEMBL4277917,6.17,=,IC50,0.67
CHEMBL513576,6.17,=,IC50,680.0
CHEMBL3736404,6.17,=,IC50,0.67
CHEMBL1630475,6.17,=,IC50,671.0
CHEMBL4436862,6.17,=,IC50,678.0
CHEMBL595459,6.17,=,IC50,0.68
CHEMBL2177176,6.16,=,Ki,690.0
CHEMBL3110140,6.16,=,IC50,0.69
CHEMBL3735293,6.16,=,IC50,0.69
CHEMBL365286,6.16,=,Ki,0.7
CHEMBL122899,6.16,=,IC50,0.7
CHEMBL4647220,6.16,=,IC50,0.69
CHEMBL521871,6.16,=,IC50,0.69
CHEMBL2062564,6.16,=,IC50,0.7
CHEMBL1077670,6.16,=,Ki,0.69
CHEMBL3408213,6.16,=,IC50,0.69
CHEMBL1078820,6.16,=,Ki,0.69
CHEMBL261127,6.16,=,IC50,691.0
CHEMBL347580,6.16,=,IC50,694.0
CHEMBL254582,6.16,=,IC50,0.69
CHEMBL483465,6.15,=,IC50,710.0
CHEMBL257993,6.15,=,IC50,0.71
CHEMBL257992,6.15,=,IC50,0.71
CHEMBL1630490,6.15,=,IC50,710.0
CHEMBL4216485,6.15,=,IC50,0.71
CHEMBL350435,6.15,=,IC50,704.0
CHEMBL1080544,6.14,=,Ki,720.0
CHEMBL3410098,6.14,=,IC50,730.0
CHEMBL1086732,6.14,=,IC50,730.0
CHEMBL1630477,6.14,=,IC50,719.0
CHEMBL4446123,6.13,=,IC50,0.739
CHEMBL4452978,6.13,=,IC50,743.0
CHEMBL254155,6.13,=,IC50,744.0
CHEMBL4643408,6.12,=,EC50,0.763
CHEMBL2064538,6.12,=,IC50,0.758
CHEMBL258721,6.12,=,IC50,754.0
CHEMBL3736458,6.12,=,IC50,0.75
CHEMBL552265,6.12,=,IC50,0.76
CHEMBL3901767,6.12,=,IC50,752.0
CHEMBL77217,6.12,=,IC50,0.75
CHEMBL253533,6.12,=,IC50,0.76
CHEMBL4558089,6.12,=,IC50,767.0
CHEMBL564033,6.12,=,IC50,0.75
CHEMBL380331,6.11,=,IC50,0.78
CHEMBL1669585,6.11,=,IC50,0.78
CHEMBL4101984,6.11,=,IC50,780.0
CHEMBL4532931,6.11,=,IC50,0.77
CHEMBL1210405,6.11,=,IC50,0.781
CHEMBL187287,6.10,=,Ki,0.79
CHEMBL3091534,6.10,=,IC50,791.0
CHEMBL3652542,6.10,=,IC50,800.0
CHEMBL573266,6.10,=,IC50,790.0
CHEMBL483841,6.10,=,IC50,0.8
CHEMBL186826,6.10,=,Ki,0.79
CHEMBL250183,6.10,=,IC50,0.79
CHEMBL2022417,6.10,=,IC50,0.8
CHEMBL76559,6.10,=,IC50,0.8
CHEMBL364539,6.10,=,Ki,0.79
CHEMBL1630478,6.09,=,IC50,811.0
CHEMBL4442468,6.09,=,IC50,808.0
CHEMBL3110135,6.09,=,IC50,0.81
CHEMBL563560,6.09,=,IC50,0.81
CHEMBL4100916,6.09,=,IC50,0.81
CHEMBL1630484,6.09,=,IC50,805.0
CHEMBL40021,6.09,=,IC50,0.82
CHEMBL3099840,6.08,=,IC50,0.83
CHEMBL482632,6.08,=,IC50,830.0
CHEMBL261660,6.08,=,IC50,828.0
CHEMBL254961,6.07,=,IC50,0.86
CHEMBL557647,6.07,=,IC50,0.85
CHEMBL4761851,6.07,=,IC50,0.86
CHEMBL403309,6.07,=,IC50,0.86
CHEMBL3673435,6.07,=,IC50,857.0
CHEMBL496162,6.07,=,IC50,0.85
CHEMBL1940253,6.07,=,IC50,860.0
CHEMBL1630474,6.07,=,IC50,855.0
CHEMBL261052,6.07,=,IC50,851.0
CHEMBL1081063,6.07,=,Ki,850.0
CHEMBL4748741,6.06,=,IC50,874.3
CHEMBL3735497,6.06,=,IC50,0.87
CHEMBL521774,6.06,=,IC50,870.0
CHEMBL250714,6.06,=,IC50,870.0
CHEMBL4467604,6.06,=,IC50,862.0
CHEMBL565612,6.06,=,IC50,870.0
CHEMBL1682340,6.05,=,Ki,0.891
CHEMBL549286,6.05,=,IC50,0.9
CHEMBL1834331,6.05,=,IC50,900.0
CHEMBL1801636,6.05,=,IC50,0.89
CHEMBL4518634,6.05,=,IC50,0.899
CHEMBL3763944,6.05,=,IC50,0.9
CHEMBL4462480,6.05,=,IC50,891.0
CHEMBL558982,6.05,=,IC50,0.9
CHEMBL4453072,6.05,=,IC50,0.893
CHEMBL254758,6.05,=,IC50,0.9
CHEMBL2022419,6.05,=,IC50,0.9
CHEMBL2022421,6.05,=,IC50,0.9
CHEMBL4636722,6.05,=,IC50,0.9
CHEMBL360304,6.05,=,IC50,0.89
CHEMBL401654,6.05,=,IC50,0.89
CHEMBL306498,6.04,=,IC50,0.92
CHEMBL398670,6.04,=,IC50,0.92
CHEMBL4647588,6.04,=,IC50,0.916
CHEMBL3091535,6.04,=,IC50,903.0
CHEMBL257834,6.04,=,IC50,920.0
CHEMBL4456469,6.04,=,IC50,917.0
CHEMBL3673434,6.04,=,IC50,903.0
CHEMBL4090044,6.04,=,IC50,920.0
CHEMBL1083208,6.03,=,IC50,0.935
CHEMBL3110143,6.03,=,IC50,0.94
CHEMBL4751438,6.03,=,IC50,0.94
CHEMBL3398199,6.03,=,IC50,941.8
CHEMBL4518955,6.02,=,IC50,956.0
CHEMBL563685,6.02,=,IC50,0.96
CHEMBL3099837,6.02,=,IC50,0.96
CHEMBL561930,6.02,=,IC50,0.95
CHEMBL3734973,6.02,=,IC50,0.95
CHEMBL401918,6.02,=,IC50,0.96
CHEMBL2391124,6.01,=,IC50,0.966
CHEMBL1630460,6.01,=,IC50,980.0
CHEMBL203569,6.01,=,IC50,0.97
